Simulation_AT2_TP3_TPR3_DOC2
Year	Month	Day	GlobalRadiation	CloudCover	AirTemperature	RelativeHumidity	AirPressure	WindSpeed	Precipitation	InflowQ	InflowT	InflowC	InflowSS	InflowTP	InflowDOP	InflowChla	InflowDOC	InflowDIC	InflowO	InflowNO3	InflowNH4	InflowSO4	InflowFe2	InflowCa2	InflowpH	InflowCH4	InflowFe3	InflowAl3	InflowSiO4	InflowSiO2	Inflowdiatom
2010	1	24	NaN	1	-7.28	91	972	0	0	407.68	-0.04	0	585.16	3.93698630136986	0.01	0.01	117030	142650	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	1	25	NaN	0	-7.65	91	975	0	0.1	401.87	-0.3175	0	584.25	3.93424657534247	0.01	0.01	116850	143980	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	1	26	NaN	1	-11.96	87	974	0	0	396.41	0.455	0	583.37	3.93150684931507	0.01	0.01	116670	145300	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	1	27	NaN	0.712	-10.56	91	943	0	1.5	391.26	3.8975	0	582.51	3.92876712328767	0.01	0.01	116500	146640	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	1	28	NaN	0.662	-10.18	84	928	0.1	0	386.4	3.6875	0	581.61	3.92602739726027	0.01	0.01	116320	147970	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	1	29	NaN	0.912	-6.72	90	925	0.3	0	381.82	2.3525	0	580.7	3.92328767123288	0.01	0.01	116140	149300	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	1	30	NaN	1	-9.06	84	928	0.6	0.9	377.49	-2.4925	0	579.86	3.92054794520548	0.01	0.01	115970	150630	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	1	31	NaN	0.662	-12.71	80	935	0.3	3	373.4	2.705	0	578.99	3.91780821917808	0.01	0.01	115800	151960	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	1	NaN	0.162	-17.58	78	942	0	0.9	369.54	-1.2325	0	578.12	3.91506849315068	0.01	0.01	115620	153290	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	2	NaN	1	-20.58	80	939	0	0	365.89	1.085	0	577.27	3.91232876712329	0.01	0.01	115450	154620	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	3	NaN	1	-12.71	85	NaN	0.2	0.6	362.43	2.8475	0	576.4	3.90958904109589	0.01	0.01	115280	155940	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	4	NaN	0.712	-7.09	93	950	0.4	0.4	359.16	3.1925	0	575.52	3.90684931506849	0.01	0.01	115100	157270	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	5	NaN	0.962	-8.12	93	956	0.4	0.1	356.05	1.16	0	574.69	3.9041095890411	0.01	0.01	114940	158590	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	6	NaN	1	-5.22	94	963	0.2	0.2	353.12	2.6375	0	573.85	3.9013698630137	0.01	0.01	114770	159910	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	7	NaN	0.212	-6.62	89	964	0.4	0.9	350.33	-0.04	0	572.97	3.8986301369863	0.01	0.01	114590	161240	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	8	NaN	0.25	-11.21	88	953	0.3	0	347.68	-7.06	0	572.12	3.8958904109589	0.01	0.01	114420	162560	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	9	NaN	0.662	-13.27	90	950	0.5	0	345.15	-7.555	0	571.3	3.89315068493151	0.01	0.01	114260	163870	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	10	NaN	0.338	-9.81	86	958	0.3	0.2	342.75	-2.635	0	570.49	3.89041095890411	0.01	0.01	114100	165190	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	11	NaN	0.088	-14.4	89	956	0.3	0	340.48	0.875	0	569.62	3.88767123287671	0.01	0.01	113920	166500	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	12	NaN	0.462	-13.74	91	964	0.3	0	338.29	4.6025	0	568.77	3.88493150684931	0.01	0.01	113750	167820	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	13	NaN	0.338	-10.18	89	960	0.3	0.1	336.22	5.375	0	567.94	3.88219178082192	0.01	0.01	113590	169130	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	14	NaN	0.5	-6.72	91	956	0.3	0	334.24	-0.88	0	567.11	3.87945205479452	0.01	0.01	113420	170440	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	15	NaN	0.962	-5.87	91	948	0.2	0	332.34	2.1425	0	566.32	3.87671232876712	0.01	0.01	113260	171750	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	16	NaN	1	-5.97	92	945	0.1	0	330.53	2.8475	0	565.49	3.87397260273973	0.01	0.01	113100	173050	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	17	NaN	0.962	-6.06	92	944	0.2	1.8	328.8	2.915	0	564.65	3.87123287671233	0.01	0.01	112930	174360	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	18	NaN	0.962	-6.15	88	942	0.6	2.6	327.13	-0.3175	0	563.88	3.86849315068493	0.01	0.01	112780	175660	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	19	NaN	0.838	-7.93	70	939	1.1	5.5	325.54	-4.675	0	563.05	3.86575342465753	0.01	0.01	112610	176960	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	20	NaN	1	-11.4	70	938	1.2	2.6	324.01	-2.71	0	562.23	3.86301369863014	0.01	0.01	112450	178260	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	21	NaN	0.462	-13.74	72	937	0.6	1.2	322.52	-0.46	0	561.45	3.86027397260274	0.01	0.01	112290	179560	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	22	NaN	0.212	-17.77	77	934	0.3	0	321.11	5.3075	0	560.63	3.85753424657534	0.01	0.01	112130	180850	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	23	NaN	0.538	-17.12	84	934	0.2	0	319.73	2.3525	0	559.87	3.85479452054795	0.01	0.01	111970	182140	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	24	NaN	0.088	-18.61	82	942	0.3	0.5	318.41	1.0175	0	559.06	3.85205479452055	0.01	0.01	111810	183430	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	25	NaN	1	-16.83	86	942	0.2	0	317.13	1.295	0	558.28	3.84931506849315	0.01	0.01	111660	184720	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	26	NaN	1	-9.53	89	934	0.2	2.7	315.9	0.95	0	557.49	3.84657534246575	0.01	0.01	111500	186010	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	27	NaN	0.962	-5.03	91	934	0.5	0.7	314.7	-0.3175	0	556.67	3.84383561643836	0.01	0.01	111330	187300	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	2	28	NaN	1	-4.37	84	932	0.2	3.2	313.54	1.37	0	555.91	3.84109589041096	0.01	0.01	111180	188580	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	1	NaN	0.338	-4.56	77	934	0.5	0	312.41	-0.175	0	555.16	3.83835616438356	0.01	0.01	111030	189850	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	2	NaN	0.462	-6.9	70	945	1	0	311.32	1.79	0	554.37	3.83561643835616	0.01	0.01	110870	191130	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	3	NaN	0.125	-6.43	86	952	0.7	0	310.25	2.21	0	553.6	3.83287671232877	0.01	0.01	110720	192410	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	4	NaN	0.712	-5.5	86	957	1	0	309.22	2.705	0	552.84	3.83013698630137	0.01	0.01	110570	193690	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	5	NaN	0.625	-5.78	87	956	0.3	0	308.21	1.9325	0	552.07	3.82739726027397	0.01	0.01	110410	194960	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	6	NaN	0.125	-12.24	87	963	0.4	1.1	307.22	2.3525	0	551.32	3.82465753424658	0.01	0.01	110260	196230	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	7	NaN	0.462	-10.56	92	964	0.4	0.2	306.26	3.1925	0	550.54	3.82191780821918	0.01	0.01	110110	197500	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	8	NaN	0.412	-8.4	90	961	1.6	0	305.32	2.6375	0	549.83	3.81917808219178	0.01	0.01	109970	198760	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	9	NaN	0.288	-2.03	92	963	0.8	0.5	304.4	-0.595	0	549.04	3.81643835616438	0.01	0.01	109810	200030	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	10	NaN	0.538	-3.34	81	959	1.4	0	303.49	-2.425	0	548.32	3.81369863013699	0.01	0.01	109660	201290	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	11	NaN	0.838	1.34	87	948	1.6	0	303.46	-1.09	0	584.59	3.81095890410959	0.01	0.01	116920	202540	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	12	NaN	0.712	1.53	89	946	1.6	0.6	323.53	-1.585	0	585.66	3.80821917808219	0.01	0.01	117130	203650	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	13	NaN	0.212	-2.5	85	944	2.3	1.2	330.13	-0.5275	0	586.16	3.80547945205479	0.01	0.01	117230	204830	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	14	NaN	0.5	-2.59	86	944	1.5	0.2	330.47	-1.375	0	586.57	3.8027397260274	0.01	0.01	117310	206050	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	15	NaN	0.125	-2.22	84	947	1.7	0.1	328.09	2.495	0	586.97	3.8	0.01	0.01	117390	207280	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	16	NaN	0.712	-2.87	87	949	0.7	0.1	324.73	2.21	0	587.34	3.7972602739726	0.01	0.01	117470	208500	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	17	NaN	0.875	-3.06	94	947	1.2	0.2	321.18	3.125	0	587.69	3.79452054794521	0.01	0.01	117540	209750	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	18	NaN	0.662	-1.94	91	943	1.3	0	317.78	3.545	0	588.06	3.79178082191781	0.01	0.01	117610	210970	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	19	NaN	0.788	1.25	91	934	1.8	2.7	402.01	4.955	0	587.78	3.78904109589041	0.01	0.01	117560	211620	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	20	NaN	0.712	2.28	91	932	1.7	0.9	4007.3	3.83	0	575.74	3.78630136986301	0.01	0.01	115150	203680	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	21	NaN	0.662	3.03	94	941	1.1	1.4	3562.3	5.09	0	584.13	3.78356164383562	0.01	0.01	116830	201620	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	22	NaN	0.75	-1.28	95	950	0.7	1.5	2787	3.0575	0	589.55	3.78082191780822	0.01	0.01	117910	200610	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	23	NaN	0.838	0.12	91	944	0.4	6.3	4247.5	1.8575	0	587.95	3.77808219178082	0.01	0.01	117590	196530	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	24	NaN	1	-0.16	91	951	1.2	1.2	3161.4	0.74	0	594.56	3.77534246575342	0.01	0.01	118910	195300	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	25	NaN	0.962	-0.63	82	950	0.4	3.9	3531.3	2	0	595.74	3.77260273972603	0.01	0.01	119150	192800	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	26	NaN	1	0.12	98	942	0.3	0.7	2653.8	3.62	0	600.83	3.76986301369863	0.01	0.01	120170	192110	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	27	NaN	0.788	0.0300000000000002	89	935	0.3	1.8	2443.3	3.62	0	602.92	3.76712328767123	0.01	0.01	120580	191200	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	28	NaN	0.588	-0.16	84	932	1.4	1.8	2354.4	5.8625	0	604.61	3.76438356164384	0.01	0.01	120920	190320	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	29	NaN	0.712	0.22	73	933	1.5	0.7	1988.7	3.83	0	607.2	3.76164383561644	0.01	0.01	121440	190090	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	30	NaN	0.712	-1.37	81	939	0.5	0.4	1628.7	4.25	0	609.34	3.75890410958904	0.01	0.01	121870	190290	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	3	31	NaN	1	-0.53	95	937	0.1	5.1	1384	4.8125	0	610.73	3.75616438356164	0.01	0.01	122150	190660	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	1	NaN	0.912	-1.19	92	937	0.8	20.9	6339.8	5.2325	0	596.16	3.75342465753425	0.01	0.01	119230	182490	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	2	NaN	0.912	-0.16	83	944	1.6	10.6	8547.8	4.955	0	595.75	3.75068493150685	0.01	0.01	119150	175000	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	3	NaN	0.875	-0.25	82	953	1	4.1	6795.3	6.215	0	604.08	3.74794520547945	0.01	0.01	120820	170630	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	4	NaN	0.962	-0.44	79	953	0.7	0.4	4437.4	6.425	0	612.95	3.74520547945205	0.01	0.01	122590	168930	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	5	NaN	0.75	1.25	72	956	0.8	0	3207.9	7.34	0	618.05	3.74246575342466	0.01	0.01	123610	168110	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	6	NaN	1	1.53	75	958	3.5	0.4	2531.3	6.6425	0	620.99	3.73972602739726	0.01	0.01	124200	167740	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	7	NaN	1	1.34	73	958	2.2	1.2	4772.3	7.9025	0	614.6	3.73698630136986	0.01	0.01	122920	163740	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	8	NaN	1	3.12	86	956	2	0.5	3524	7.2725	0	620.2	3.73424657534247	0.01	0.01	124040	162730	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	9	NaN	0.288	0.31	64	961	1.8	2.8	5332	6.7775	0	615.94	3.73150684931507	0.01	0.01	123190	158810	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	10	NaN	0.088	3.59	54	971	1.6	0.1	7045.4	6.425	0	613.42	3.72876712328767	0.01	0.01	122680	153830	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	11	NaN	0.375	2.75	58	972	0.6	0	7832.5	2.7725	0	613.38	3.72602739726027	0.01	0.01	122680	148760	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	12	NaN	0.162	2.75	54	965	1	0.2	10588	2.42	0	608.34	3.72328767123288	0.01	0.01	121670	141440	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	13	NaN	0	4.9	54	963	1.2	0.2	13702	3.8975	0	602.16	3.72054794520548	0.01	0.01	120430	132420	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	14	NaN	0.338	3.87	53	961	0.9	0	15203	6.215	0	598.2	3.71780821917808	0.01	0.01	119640	123420	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	15	NaN	0.625	4.62	64	951	1.8	0	16494	7.4825	0	593.05	3.71506849315068	0.01	0.01	118610	114470	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	16	NaN	0.5	4.62	44	950	2.8	0.8	17575	8.6075	0	586.69	3.71232876712329	0.01	0.01	117340	105790	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	17	NaN	0.875	3.68	53	939	2.7	0.5	21795	8.675	0	571.68	3.70958904109589	0.01	0.01	114340	95574	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	18	NaN	0.5	4.62	39	943	2.6	0.6	16499	7.9775	0	574.77	3.70684931506849	0.01	0.01	114950	89841	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	19	NaN	0.212	1.53	46	950	1.4	0.7	11104	7.9025	0	581.62	3.7041095890411	0.01	0.01	116320	87076	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	20	NaN	1	0.0300000000000002	52	948	1.2	0.4	8121.1	8.3225	0	586.2	3.7013698630137	0.01	0.01	117240	85570	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	21	NaN	0.75	0.41	60	947	2.1	0.7	6584.7	9.0275	0	588.8	3.6986301369863	0.01	0.01	117760	84624	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	22	NaN	0.125	-0.63	48	947	1.3	3	6626.4	7.4825	0	587.72	3.6958904109589	0.01	0.01	117540	83443	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	23	NaN	0.625	1.53	53	944	2	0.4	5468.6	7.9025	0	590.05	3.69315068493151	0.01	0.01	118010	83005	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	24	NaN	0.25	0.78	50	956	1.7	0.8	8950.7	6.425	0	579.66	3.69041095890411	0.01	0.01	115930	80392	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	25	NaN	0.875	3.22	59	962	1.1	0	11064	8.1125	0	571.69	3.68767123287671	0.01	0.01	114340	77392	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	26	NaN	0.838	3.68	87	956	0.5	0	10517	8.96	0	569.22	3.68493150684932	0.01	0.01	113840	75104	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	27	NaN	0.588	2.75	66	954	1.8	1.5	17545	9.7325	0	548.92	3.68219178082192	0.01	0.01	109780	69764	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	28	NaN	0.912	4.81	82	952	2	0	11186	8.885	0	555.41	3.67945205479452	0.01	0.01	111080	68206	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	29	NaN	0.75	2.19	68	941	1.6	2	25362	8.75	0	519.34	3.67671232876712	0.01	0.01	103870	60756	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	4	30	NaN	0.962	7.99	58	935	1.2	0	20194	9.4475	0	515.84	3.67397260273973	0.01	0.01	103170	57000	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	1	NaN	0.75	7.34	69	938	1.4	8.2	16604	10.858	0	513.91	3.67123287671233	0.01	0.01	102780	54521	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	2	NaN	0.25	0.97	51	950	1.2	7.4	14421	9.875	0	512.02	3.66849315068493	0.01	0.01	102400	52734	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	3	NaN	0.412	4.06	48	954	1.9	0	10223	10.085	0	516.88	3.66575342465753	0.01	0.01	103380	52285	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	4	NaN	0.162	4.81	41	956	2.9	0	7940	5.09	0	520.86	3.66301369863014	0.01	0.01	104170	52305	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	5	NaN	0.338	1.53	38	957	1.1	0	6601.9	5.6525	0	524.19	3.66027397260274	0.01	0.01	104840	52580	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	6	NaN	0.662	3.59	52	957	1.3	0.1	5750.1	7.34	0	527.11	3.65753424657534	0.01	0.01	105420	53007	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	7	NaN	0.338	4.72	45	960	1.5	0	5155.9	8.6075	0	529.79	3.65479452054795	0.01	0.01	105960	53537	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	8	NaN	0.088	5.46	46	953	1.8	0	4704	9.59	0	532.41	3.65205479452055	0.01	0.01	106480	54145	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	9	NaN	0.788	6.96	50	943	1.6	0	4335.5	10.295	0	534.89	3.64931506849315	0.01	0.01	106980	54814	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	10	NaN	0.662	4.06	50	940	1.6	2.3	4798.3	10.363	0	534.89	3.64657534246575	0.01	0.01	106980	55208	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	11	NaN	0.162	1.72	46	947	1	0.6	4305	11.067	0	537.26	3.64383561643836	0.01	0.01	107450	55864	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	12	NaN	0.375	2.94	43	953	1.1	0.1	3827	9.38	0	539.79	3.64109589041096	0.01	0.01	107960	56630	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	13	NaN	1	6.68	70	949	0.6	0.1	3473	10.925	0	542.17	3.63835616438356	0.01	0.01	108430	57455	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	14	NaN	0.662	5.56	55	949	1.4	0	3194.6	9.2375	0	544.64	3.63561643835616	0.01	0.01	108930	58326	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	15	NaN	1	10.81	76	948	0.7	0	2962.5	11.278	0	547.21	3.63287671232877	0.01	0.01	109440	59236	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	16	NaN	1	8.37	92	944	0.7	16.3	9507.7	11.555	0	530.82	3.63013698630137	0.01	0.01	106160	57290	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	17	NaN	1	7.34	88	NaN	NaN	13.5	12009	14.015	0	523.76	3.62739726027397	0.01	0.01	104750	55453	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	18	NaN	0.962	8.56	70	961	1.1	0	7699.9	14.015	0	531.66	3.62465753424658	0.01	0.01	106330	55482	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	19	NaN	0.712	10.06	62	964	0.9	0	5511.4	14.72	0	538.1	3.62191780821918	0.01	0.01	107620	55967	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	20	NaN	0.5	13.62	68	964	1.1	0.5	4368.1	10.648	0	543.56	3.61917808219178	0.01	0.01	108710	56652	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	21	NaN	0.412	13.43	53	965	1.4	0.4	3654	11.135	0	548.99	3.61643835616438	0.01	0.01	109800	57469	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	22	NaN	0.712	14.08	56	962	1.2	0.1	3182.3	10.858	0	554.43	3.61369863013699	0.01	0.01	110890	58367	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	23	NaN	0.712	13.05	52	952	2.4	0	2856.3	12.118	0	559.59	3.61095890410959	0.01	0.01	111920	59317	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	24	NaN	0.75	9.96	73	941	1.2	0	2612.3	13.175	0	564.23	3.60821917808219	0.01	0.01	112850	60306	8000	0	0	0	0	0	0	0	0	0	0	0	0
2010	5	25	NaN	0.538	5.46	61	941	1.2	2.8	3291.3	12.118	0	565.52	3.60547945205479	0.01	0.01	113100	60855	8000	0	0	0	0	0	0	0	0	0	0	0	0
