0,0,0,NaN,-17.12,250,0,0
0,0,0,NaN,-15.15,250,0,0.024979
0.068598,0,0,NaN,-19.37,250,1,0
0.11461,0,0,-7.3075,-17.96,250,1,0
0.15894,0,0,-10.59,-19.83,250,1,0
0.19994,0.0023998,0,-12.866,-20.96,250.02,1,0
0.25559,0.0023997,0,-21.886,-25.27,250.03,1,0
0.30216,0.0023996,0,-22.454,-25.17,250.04,1,0
0.34399,0.0023996,0,-23.433,-25.83,250.05,1,0
0.37636,0.0023994,0,-20.434,-22.27,250.06,1,0
0.40413,0.0023993,0,-19.111,-20.68,250.07,1,0
0.4272,0.0023992,0,-17.037,-18.34,250.09,1,0
0.44732,0.002399,0,-15.704,-16.84,250.11,1,0
0.46372,0.0023988,0,-13.554,-14.49,250.13,1,0
0.47804,0.0023986,0,-12.357,-13.18,250.15,1,0
0.49522,0.0043979,0,-14.936,-15.9,250.12,1,0
0.50784,0.01359,0,-11.496,-12.81,250.18,1,0
0.51426,0.027544,0,-6.3899,-8.59,250.51,1,0
0.52026,0.030293,0,-6.1987,-10.46,250.89,1,0
0.52855,0.030253,0,-8.3601,-14.59,251.22,1,0
0.53482,0.044546,0,-6.4771,-11.21,251.42,1,0
0.53916,0.060326,0,-4.8019,-9.9,251.96,1,0
0.54295,0.062891,0,-4.3215,-10.46,252.82,1,0
0.54655,0.062659,0,-4.1769,-10.28,253.75,1,0
0.55035,0.062835,0,-4.3717,-10.65,254.64,1,0
0.55602,0.062662,0,-6.1796,-14.96,255.34,1,0
0.56095,0.068439,0,-5.6611,-13.56,255.7,1,0
0.56539,0.068216,0,-5.2584,-13.18,256.54,1,0
0.56839,0.067951,0,-3.9184,-9.72,257.54,1,0
0.57259,0.071296,0,-4.9097,-12.06,258.08,1,0
0.57799,0.083005,0,-6.2568,-15.71,257.82,1,0
0.58476,0.086365,0,-7.4948,-20.58,258.2,1,0
0.59232,0.086168,0,-8.4502,-23.58,258.8,1,0
0.59698,0.088249,0,-5.7004,-15.71,259.49,1,0
0.59955,0.089411,0,-3.6356,-10.09,260.6,1,0
0.60253,0.089407,0,-4.0047,-11.12,261.73,1,0
0.60444,0.089738,0,-2.9853,-8.22,262.99,1,0
0.60702,0.092873,0,-3.5127,-9.62,263.8,1,0
0.61116,0.092528,0,-5.1091,-14.21,264.78,1,0
0.61606,0.092227,0,-5.9156,-16.27,265.65,1,0
0.61976,0.092663,0,-4.7092,-12.81,266.56,1,0
0.62501,0.092389,0,-6.4278,-17.4,267.35,1,0
0.62999,0.092112,0,-6.2504,-16.74,268.15,1,0
0.63373,0.092176,0,-4.9725,-13.18,269.05,1,0
0.63636,0.091783,0,-3.6934,-9.72,270.2,1,0
0.63859,0.091383,0,-3.405,-8.87,271.39,1,0
0.64088,0.090997,0,-3.4776,-8.97,272.54,1,0
0.64322,0.097706,0,-3.5465,-9.06,272.25,1,0
0.64558,0.1075,0,-3.4314,-9.15,271.64,1,0
0.64833,0.12863,0,-3.856,-10.93,269.76,1,0
0.65164,0.13826,0,-4.4793,-14.4,269.79,1,0
0.6554,0.14235,0,-4.9706,-16.74,270.46,1,0
0.66002,0.14182,0,-6.0859,-20.77,271.48,1,0
0.6645,0.14128,0,-5.9703,-20.12,272.51,1,0
0.66945,0.14277,0,-6.4927,-21.61,273.17,1,0
0.67387,0.14223,0,-5.9643,-19.83,274.2,1,0
0.6764,0.15205,0,-3.8148,-12.53,274.26,1,0
0.67771,0.15368,0,-2.3396,-8.03,275.9,1,0
0.67874,0.165,0,-2.1512,-7.37,276.36,1,0
0.67984,0.16372,0,-2.1042,-7.56,278.53,1,0
0.68146,0.16264,0,-2.8038,-9.9,280.38,1,0
0.68299,0.16158,0,-2.712,-9.43,282.21,1,0
0.68431,0.16053,0,-2.4813,-8.5,284.07,1,0
0.68574,0.15953,0,-2.6011,-8.78,285.84,1,0
0.68888,0.16313,0,-4.5788,-15.24,286.27,1,0
0.69154,0.16314,0,-4.0316,-13.56,287.48,1,0
0.69365,0.1623,0,-3.4176,-11.4,288.98,1,0
0.69424,0.16309,0,-1.527,-5.03,290.63,1,0
0.69519,0.16206,0,-1.9337,-6.34,292.49,1,0
0.69492,0.1608,0,-0.51328,-1.66,294.78,1,0
0.69462,0.16189,0,-0.46152,-1.47,296.5,1,0
0.69542,0.16554,0,-1.7312,-5.5,297.22,1,0
0.69623,0.16532,0,-1.7396,-5.59,298.82,1,0
0.69685,0.16472,0,-1.6386,-5.22,300.51,1,0
0.69767,0.1642,0,-1.8618,-5.87,302.08,1,0
0.69855,0.16409,0,-1.9407,-6.06,303.49,1,0
0.69913,0.1632,0,-1.5935,-4.94,305.15,1,0
0.69882,0.17245,0,-0.5709,-1.75,304.44,1,0
0.69756,0.17465,0,-0.22549,-0.72,305.76,1,0
0.69598,0.11867,0,0,0.03,450,1,0
0.69657,0.12346,0,-2.4806,-4.28,444.67,1,0
0.69599,0.14404,0,-1.626,-2.88,424.88,1,0
0.69637,0.14795,0,-1.595,-3.16,421.78,1,0
